file,start_time,end_time,KAAM_song,KAAM_call,?_KAAM_call, KAAM_song,?_KAAM_song,?,?KAAM_call,?KAAM_song,  ?_KAAM_song,KAAM_wsong
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/518079991.wav,19.5,22.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,24.0,27.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,160.5,163.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,147.0,150.0,False,False,False,False,True,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5118.wav,12.0,15.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,309.0,312.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551481.wav,15.0,18.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/576585771.m4a,18.0,21.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,306.0,309.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/101775931.wav,7.5,10.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,15.0,18.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,441.0,444.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/576585771.m4a,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,96.0,99.0,False,False,False,False,False,False,False,True,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,273.0,276.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5037.wav,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5116.wav,9.0,12.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,55.5,58.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,382.5,385.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5112.wav,24.0,27.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,42.0,45.0,False,False,False,False,False,True,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,9.0,12.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,9.0,12.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,105.0,108.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5116.wav,33.0,36.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,34.5,37.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,31.5,34.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5109.wav,4.5,7.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156004801.wav,34.5,37.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,210.0,213.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,9.0,12.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5116.wav,52.5,55.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,87.0,90.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5028.wav,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27316.mp3,21.0,24.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,31.5,34.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155997081.wav,4.5,7.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,261.0,264.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5116.wav,16.5,19.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,510.0,513.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,142.5,145.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,82.5,85.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551451.wav,7.5,10.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,19.5,22.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,427.5,430.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5118.wav,6.0,9.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/210208.mp3,12.0,15.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,399.0,402.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5032.wav,42.0,45.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,42.0,45.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/20582.wav,12.0,15.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,46.5,49.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,126.0,129.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,6.0,9.0,False,False,False,False,False,True,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,394.5,397.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,33.0,36.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,210.0,213.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,18.0,21.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,34.5,37.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,40.5,43.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155971191.wav,15.0,18.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,91.5,94.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,100.5,103.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,19.5,22.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551451.wav,28.5,31.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,270.0,273.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,460.5,463.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,214.5,217.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,13.5,16.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,216.0,219.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,264.0,267.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,130.5,133.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,28.5,31.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,13.5,16.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,54.0,57.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/574975511.wav,1.5,4.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27368.mp3,3.0,6.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,36.0,39.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,102.0,105.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,486.0,489.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,66.0,69.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,166.5,169.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,55.5,58.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,45.0,48.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/347813351.m4a,43.5,46.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,436.5,439.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,66.0,69.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094521.wav,6.0,9.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,15.0,18.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/174950.mp3,0.0,3.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156092401.wav,1.5,4.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,30.0,33.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,426.0,429.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,432.0,435.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5028.wav,36.0,39.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/210211.mp3,21.0,24.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155997081.wav,0.0,3.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,115.5,118.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5056.wav,61.5,64.5,True,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5109.wav,0.0,3.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,310.5,313.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/347813351.m4a,12.0,15.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,331.5,334.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,28.5,31.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,97.5,100.5,False,False,False,False,False,False,False,True,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/611565766.wav,13.5,16.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/101775931.wav,10.5,13.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,477.0,480.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,36.0,39.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,10.5,13.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27368.mp3,0.0,3.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,90.0,93.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,46.5,49.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,31.5,34.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,7.5,10.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,54.0,57.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,171.0,174.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,108.0,111.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/405237541.mp3,9.0,12.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/487421021.mp3,7.5,10.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/101775931.wav,0.0,3.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,478.5,481.5,True,False,False,False,False,False,False,False,False,False
